Assists,Boosts,Damagedealt,Headshotkills,Heals,Kills,Longestkill,Matchduration,Matchkillrank,Revives,Ridedistance,Swimdistance,Teamkills,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc
0,0,63.85,0,0,0,0,1413.00,56,0,0,0,0,101.9,3,0.5263,4.156536582,4.025351691,-0.641883887
0,0,24.51,0,0,0,0,1429.00,64,0,0,0,0,1099,3,0.5368,3.199081198,4.158883083,-0.622129693
0,0,42.12,0,0,0,0,1437.00,66,0,0,0,0,185.9,3,0.3854,3.740522687,4.189654742,-0.953473523
0,0,19.35,0,0,0,0,1441.00,65,0,0,0,0,346,3,0.375,2.962692419,4.17438727,-0.980829253
0,0,94.60,0,0,0,0,1351.00,80,0,0,0,0,82.06,3,0.1562,4.549657476,4.382026635,-1.856618042
0,0,27.30,0,0,0,0,1357.00,79,0,0,0,0,56.22,3,0.2083,3.306886702,4.369447852,-1.568775931
0,0,54.18,0,0,0,0,1393.00,80,0,0,0,0,160.6,3,0.2268,3.992311837,4.382026635,-1.483686707
0,0,60.63,0,0,0,0,1350.00,66,0,0,0,0,284.9,3,0.4124,4.10478982,4.189654742,-0.885761527
0,0,69.48,0,0,0,0,1820.00,56,0,0,0,0,509.5,4,0.5,4.241038941,4.025351691,-0.693147181
0,0,60.23,0,0,0,0,1264.00,57,0,0,0,0,712.5,4,0.5426,4.098170567,4.043051268,-0.611382879
0,0,40.64,0,0,0,0,1965.00,51,0,0,0,0,2561,4,0.7128,3.704752803,3.931825633,-0.338554403
0,0,56.12,0,0,0,0,1855.00,67,0,0,0,0,1125,4,0.4894,4.027492255,4.204692619,-0.714575128
0,0,30.21,0,0,0,0,1397.00,52,0,0,0,0,1337,4,0.7872,3.408172995,3.951243719,-0.239272933
0,0,32.34,0,0,0,0,1722.00,60,0,0,0,0,440.1,4,0.4421,3.476304854,4.094344562,-0.816219178
0,0,51.82,0,0,0,0,1403.00,59,0,0,0,0,415.2,4,0.5474,3.947776175,4.077537444,-0.602575482
0,0,62.12,0,0,0,0,1463.00,47,0,0,0,0,1405,4,0.8866,4.129067998,3.850147602,-0.120361357
0,0,47.73,0,0,0,0,1413.00,57,0,0,0,0,737.2,4,0.5773,3.865560131,4.043051268,-0.549393217
0,0,88.38,0,0,0,0,1448.00,49,0,0,0,0,1716,4,0.732,4.4816457,3.891820298,-0.311974765
0,0,72.03,0,0,0,0,1375.00,59,0,0,0,0,276.2,4,0.5258,4.277082699,4.077537444,-0.642834367
0,0,74.25,0,1,0,0,1927.00,62,0,0,0,0,544.7,4,0.3667,4.307437778,4.127134385,-1.003211204
0,0,31.38,0,4,0,0,1320.00,47,0,2209,3.584,0,1629,4,0.7895,3.446170747,3.850147602,-0.236355445
0,0,32.34,0,0,0,0,1386.00,63,0,0,0,0,219.9,5,0.4105,3.476304854,4.143134726,-0.89037935
0,0,69.03,0,0,0,0,1869.00,58,0,0,629.9,0,1082,5,0.5773,4.234541193,4.060443011,-0.549393217
0,0,28.38,0,1,0,0,1302.00,58,0,0,0,0,729.1,5,0.6,3.345684672,4.060443011,-0.510825624
0,0,32.34,0,0,0,0,1899.00,51,0,2593,0,0,1884,6,0.6774,3.476304854,3.931825633,-0.389493339
0,0,15.29,0,0,0,0,1939.00,54,0,0,0,0,1366,6,0.5851,2.72719902,3.988984047,-0.535972506
0,0,30.80,0,0,0,0,1476.00,62,0,0,0,0,322.7,6,0.4043,3.42751469,4.127134385,-0.905598102
0,0,103.00,0,0,0,0,1402.00,68,0,0,0,0,215.7,6,0.4227,4.634728988,4.219507705,-0.861092571
0,0,23.91,0,0,0,0,1911.00,50,0,3193,0,0,2125,6,0.7347,3.174296781,3.912023005,-0.308293026
0,0,51.60,0,0,0,0,1404.00,72,0,0,0,0,199.2,6,0.3571,3.943521672,4.276666119,-1.029739424
0,0,4.26,0,0,0,0,1919.00,25,0,1946,0,0,1634,7,0.3243,1.448094762,3.218875825,-1.126086266
0,0,43.93,0,0,0,0,1409.00,45,0,0,0,0,1573,7,0.7789,3.782597458,3.80666249,-0.249872611
0,0,21.55,0,2,0,0,1936.00,60,0,0,0,0,541.7,7,0.5269,3.070375817,4.094344562,-0.640744502
0,0,22.05,0,2,0,0,1955.00,46,0,0,0,0,2821,7,0.7188,3.093312602,3.828641396,-0.330172124
0,0,69.72,0,0,0,0,1919.00,51,0,3416,0,0,1062,8,0.5955,4.244487221,3.931825633,-0.51835389
0,0,21.29,0,0,0,0,1426.00,55,0,0,0,0,1052,8,0.6667,3.058237479,4.007333185,-0.405415109
0,0,32.89,0,0,0,0,1302.00,52,0,0,0,0,565.2,8,0.7732,3.49316866,3.951243719,-0.257217532
0,0,27.30,0,0,0,0,1421.00,52,0,0,0,0,1291,8,0.7143,3.306886702,3.951243719,-0.336452237
0,0,101.90,0,1,0,0,1984.00,58,0,442.3,0,0,943.6,8,0.5376,4.62399194,4.060443011,-0.62064049
0,1,77.31,0,0,0,0,1305.00,74,0,0,0,0,113.8,1,0.2959,4.347823313,4.304065093,-1.21773372
0,1,32.34,0,0,0,0,1395.00,66,0,0,0,0,170.4,2,0.3936,3.476304854,4.189654742,-0.932420114
0,1,35.42,0,0,0,0,1758.00,66,0,881.4,0,0,553.4,3,0.4105,3.567276632,4.189654742,-0.89037935
0,1,81.31,0,1,0,0,1455.00,75,0,0,0,0,96.45,3,0.2959,4.39826901,4.317488114,-1.21773372
0,1,96.97,0,3,0,0,1307.00,42,0,503.4,0,0,2122,3,0.7895,4.574401652,3.737669618,-0.236355445
0,1,100.70,0,0,0,0,1857.00,51,0,3276,0,0,1208,4,0.6374,4.6121458,3.931825633,-0.450357877
0,1,19.35,0,0,0,0,1414.00,65,0,0,0,0,312.2,4,0.4505,2.962692419,4.17438727,-0.797397202
0,1,129.90,0,0,0,0,1302.00,53,0,0,0,0,824,4,0.6947,4.866764924,3.970291914,-0.364275181
0,1,32.90,0,1,0,0,1855.00,63,0,0,0,0,325.7,4,0.4457,3.493472658,4.143134726,-0.808109199
0,1,22.05,0,1,0,0,1375.00,60,0,0,0,0,405.6,4,0.5208,3.093312602,4.094344562,-0.652389188
0,1,37.73,0,0,0,0,1375.00,55,0,0,0,0,786.9,5,0.5833,3.630455534,4.007333185,-0.539053645
0,1,23.24,0,1,0,0,1847.00,49,0,2990,0,0,1580,5,0.7979,3.145874932,3.891820298,-0.225772003
0,1,78.02,0,0,0,0,1377.00,52,0,0,0,0,1101,6,0.7097,4.356965204,3.951243719,-0.342912933
0,1,1.44,0,7,0,0,1825.00,55,0,2703,0,0,3109,6,0.7368,0.362557607,4.007333185,-0.305438794
0,1,29.40,0,1,0,0,1380.00,49,0,0,38.15,0,1823,7,0.8,3.380994674,3.891820298,-0.223143551
0,1,27.23,0,3,0,0,1815.00,42,0,3077,0,0,1176,11,0.9894,3.304319307,3.737669618,-0.01065658
0,2,131.70,0,0,0,0,1346.00,58,0,0,0,0,1015,3,0.5938,4.880526609,4.060443011,-0.521212717
0,2,21.29,0,44,0,0,1397.00,39,0,1588,0,0,1812,3,0.8876,3.058237479,3.663561646,-0.119234088
0,2,28.38,0,1,0,0,1850.00,58,0,0,0,0,1164,4,0.5361,3.345684672,4.060443011,-0.623434568
0,2,44.10,0,2,0,0,1872.00,53,0,2511,0,0,1712,4,0.6421,3.786459782,3.970291914,-0.443011224
0,2,120.10,0,0,0,0,1392.00,48,0,755.1,0,0,1151,5,0.7158,4.788324729,3.871201011,-0.334354481
0,2,24.48,0,1,0,0,1945.00,39,0,1679,0,0,2258,5,0.9783,3.197856458,3.663561646,-0.021938908
0,2,98.41,0,1,0,0,1463.00,58,0,0,0,0,704.7,5,0.5567,4.589142425,4.060443011,-0.585728784
0,2,94.25,0,4,0,0,1827.00,50,0,0,0,0,1785,5,0.7447,4.545950826,3.912023005,-0.294773826
0,2,24.51,0,1,0,0,1802.00,49,0,3460,0,0,1235,7,0.7368,3.199081198,3.891820298,-0.305438794
0,2,30.60,0,0,0,0,1725.00,51,0,2030,0,0,2009,8,0.8333,3.421000009,3.931825633,-0.182361558
0,3,75.54,0,1,0,0,2181.00,48,0,480.8,0,0,1963,8,0.8105,4.324662317,3.871201011,-0.210103938
0,4,23.22,0,4,0,0,1734.00,46,0,6896,0,0,1403,5,0.6966,3.145013976,3.828641396,-0.361543921
0,4,36.61,0,0,0,0,1408.00,49,0,0,0,0,2167,8,0.8723,3.600321427,3.891820298,-0.136621878
0,5,44.77,0,0,0,0,1918.00,43,0,3466,0,0,2281,13,0.9677,3.801538272,3.761200116,-0.032833157
0,0,100.00,0,0,1,42.37,1835.00,31,0,0,0,0,506.3,1,0.3068,4.605170186,3.433987204,-1.181559209
0,0,27.20,0,0,1,17.65,1338.00,39,0,0,0,0,6.44,1,0.033,3.303216973,3.663561646,-3.411247718
0,0,209.50,0,0,1,4.579,1960.00,42,0,0,0,0,42.93,1,0.163,5.344723739,3.737669618,-1.814005078
0,0,100.00,0,0,1,1.536,1938.00,42,0,0,0,0,49.92,1,0.0978,4.605170186,3.737669618,-2.324830702
0,0,100.00,0,0,1,8.794,1428.00,39,0,0,0,0,41.97,1,0.2872,4.605170186,3.663561646,-1.247576442
0,0,148.30,0,0,1,10.77,1325.00,38,0,0,0,0,186.8,1,0.3723,4.999237249,3.63758616,-0.988055298
0,0,123.20,0,0,1,14.83,1453.00,42,0,0,0,0,84.9,1,0.1158,4.813809051,3.737669618,-2.155890714
0,0,100.00,0,0,1,11.63,1888.00,45,0,0,0,0,39.11,1,0.1562,4.605170186,3.80666249,-1.856618042
0,0,125.80,0,0,1,15.01,1273.00,46,0,0,0,0,85.56,1,0.2121,4.834693344,3.828641396,-1.550697417
0,0,54.24,0,1,1,44.24,1344.00,35,0,0,0,0,337.8,1,0.5591,3.993418644,3.555348061,-0.581426931
0,0,149.00,0,1,1,6.415,1313.00,34,0,0,0,0,342.5,1,0.5263,5.003946306,3.526360525,-0.641883887
0,0,23.23,0,0,1,73.37,1399.00,34,0,0,0,0,273.4,2,0.6629,3.145444547,3.526360525,-0.41113113
0,0,100.00,0,0,1,15.14,1465.00,45,0,0,0,0,11.08,2,0.0652,4.605170186,3.80666249,-2.73029581
0,0,100.00,0,0,1,31.55,1851.00,37,0,0,0,0,162.7,2,0.2979,4.605170186,3.610917913,-1.210997419
0,0,123.20,0,0,1,3.931,1354.00,23,0,0,0,0,995.3,2,0.8947,4.813809051,3.135494216,-0.111266812
0,0,140.80,0,0,1,7.003,1422.00,40,0,0,0,0,59.68,2,0.1579,4.947340444,3.688879454,-1.845793358
0,0,147.90,0,0,1,56.1,1892.00,47,0,0,0,0,315.6,2,0.2526,4.99653637,3.850147602,-1.375948069
0,0,132.10,0,0,1,5.44,1433.00,37,0,0,0,0,240.8,2,0.4316,4.883559212,3.610917913,-0.840256046
0,0,100.00,0,0,1,11.52,1469.00,36,0,0,0,0,420.3,2,0.4896,4.605170186,3.583518938,-0.714166548
0,0,100.00,0,0,1,25.01,1268.00,38,0,0,0,0,110.8,2,0.375,4.605170186,3.63758616,-0.980829253
0,0,161.10,0,0,1,7.258,1373.00,46,0,0,0,0,51.58,2,0.1354,5.08202529,3.828641396,-1.999521919
0,0,166.20,0,0,1,40.8,1436.00,36,0,0,0,0,525.9,2,0.5361,5.113191882,3.583518938,-0.623434568
0,0,194.10,0,1,1,6.734,1382.00,31,0,0,0,0,62.58,2,0.4471,5.26837349,3.433987204,-0.804972996
0,0,100.00,0,1,1,4.545,1861.00,33,0,0,0,0,260.5,2,0.3711,4.605170186,3.496507561,-0.991283711
0,0,123.00,0,0,1,8.423,1893.00,41,0,0,0,0,80.88,3,0.1538,4.812184355,3.713572067,-1.872102222
0,0,100.00,0,0,1,21.52,1880.00,33,0,1685,0,0,472.5,3,0.5161,4.605170186,3.496507561,-0.661454734
0,0,165.80,0,0,1,1.91,1869.00,37,0,0,0,0,96.63,3,0.1828,5.110782243,3.610917913,-1.69936262
0,0,100.00,0,0,1,21.03,1439.00,42,0,0,0,0,159.3,3,0.3617,4.605170186,3.737669618,-1.01694014
0,0,100.00,0,0,1,10.75,1440.00,37,0,0,0,0,150.1,3,0.3684,4.605170186,3.610917913,-0.998585975
0,0,100.00,0,0,1,21.8,1367.00,39,0,0,0,0,204.4,3,0.4526,4.605170186,3.663561646,-0.792746546
0,0,100.00,0,0,1,8.367,1440.00,48,0,0,0,0,33.1,3,0.1895,4.605170186,3.871201011,-1.663366254
0,0,121.20,0,0,1,1.125,1511.00,37,0,0,0,0,92.66,3,0.4062,4.797442074,3.610917913,-0.90090963
0,0,100.00,0,0,1,99.42,1433.00,37,0,0,0,0,309.9,3,0.375,4.605170186,3.610917913,-0.980829253
0,0,100.00,0,1,1,24.06,1411.00,32,0,0,0,0,117.6,3,0.2979,4.605170186,3.465735903,-1.210997419
0,0,100.00,0,2,1,2.203,1411.00,30,0,0,0,0,915.3,3,0.6392,4.605170186,3.401197382,-0.447537885
0,0,205.80,0,0,1,42.45,1389.00,35,0,0,0,0,637.4,4,0.4674,5.326904823,3.555348061,-0.760569857
0,0,100.00,0,0,1,109.9,1920.00,38,0,0,0,0,563,4,0.4731,4.605170186,3.63758616,-0.748448496
0,0,100.00,0,0,1,5.078,1847.00,44,0,0,0,0,98.3,4,0.1935,4.605170186,3.784189634,-1.642477767
0,0,26.59,0,0,1,5.683,1888.00,37,0,0,0,0,287.7,4,0.3404,3.280535205,3.610917913,-1.077633882
0,0,40.71,0,0,1,42.83,1764.00,44,0,0,0,0,233.6,4,0.2737,3.706473763,3.784189634,-1.295722663
0,0,182.40,0,0,1,24.97,1469.00,41,0,0,0,0,222.5,4,0.4896,5.206202078,3.713572067,-0.714166548
0,0,100.00,0,0,1,24.26,1353.00,38,0,0,0,0,203.4,4,0.4271,4.605170186,3.63758616,-0.850737101
0,0,100.00,0,0,1,14.11,1363.00,40,0,0,0,0,471.1,4,0.4271,4.605170186,3.688879454,-0.850737101
0,0,100.00,0,0,1,7.084,1369.00,36,0,0,0,0,431.4,4,0.5208,4.605170186,3.583518938,-0.652389188
0,0,100.00,0,0,1,2.149,1421.00,42,0,0,0,0,90.15,4,0.3021,4.605170186,3.737669618,-1.196997191
0,0,100.00,0,0,1,4.003,1327.00,34,0,0,0,0,842.3,4,0.6082,4.605170186,3.526360525,-0.497251504
0,0,100.00,0,0,1,19.52,1290.00,27,0,0,0,0,1326,4,0.8878,4.605170186,3.295836866,-0.119008787
0,0,100.00,0,0,1,7.11,1391.00,39,0,0,0,0,184.4,4,0.404,4.605170186,3.663561646,-0.906340401
0,0,157.40,0,1,1,8.465,1398.00,40,0,0,0,0,359,4,0.3814,5.058790336,3.688879454,-0.963906586
0,0,61.00,0,0,1,5.285,1443.00,32,0,0,0,0,390.5,5,0.5914,4.110873864,3.465735903,-0.525262672
0,0,100.00,0,0,1,30,1504.00,32,0,0,0,0,2250,5,0.6842,4.605170186,3.465735903,-0.379505006
0,0,100.00,0,0,1,7.407,1782.00,30,0,3141,0,0,1198,5,0.6316,4.605170186,3.401197382,-0.459498997
0,0,75.00,0,0,1,17.29,1320.00,29,0,538.7,0,0,1983,5,0.7684,4.317488114,3.36729583,-0.263444848
0,0,159.20,0,0,1,12.63,1352.00,34,0,0,0,0,52.02,5,0.4792,5.070161273,3.526360525,-0.735637232
0,0,100.00,0,0,1,4.402,1424.00,27,0,1649,14.16,0,1297,6,0.7079,4.605170186,3.295836866,-0.345452438
0,0,175.70,0,0,1,29.91,1875.00,36,0,0,0,0,420.2,6,0.337,5.168777995,3.583518938,-1.087672349
0,0,127.30,0,0,1,14.96,1402.00,32,0,0,0,0,327.7,6,0.5729,4.846546506,3.465735903,-0.557044098
0,0,140.20,0,1,1,72.62,1938.00,34,0,0,0,0,1086,6,0.4574,4.943069975,3.526360525,-0.782196997
0,0,292.50,0,0,1,10.61,1922.00,35,0,0,0,0,2859,7,0.6495,5.678464667,3.555348061,-0.431552443
0,0,100.00,0,0,1,6.295,1885.00,29,0,0,0,0,951.7,8,0.5208,4.605170186,3.36729583,-0.652389188
0,0,123.40,0,0,1,7.032,1834.00,27,0,0,0,0,1849,10,0.7083,4.815431111,3.295836866,-0.344887546
0,0,166.30,0,0,1,13.41,1407.00,32,0,0,0,0,2154,10,0.8144,5.113793386,3.465735903,-0.205303633
0,0,200.00,0,0,2,6.331,1886.00,19,0,0,0,0,10.83,1,0.2,5.298317367,2.944438979,-1.609437912
0,0,232.30,0,0,2,8.836,1869.00,18,0,0,0,0,389.3,3,0.2418,5.44802964,2.890371758,-1.419644341
0,0,171.20,0,0,2,22.72,1398.00,18,0,0,0,0,191.7,3,0.4674,5.142832464,2.890371758,-0.760569857
0,0,273.50,0,0,2,9.877,1820.00,20,0,0,0,0,1099,3,0.6413,5.611301622,2.995732274,-0.444257913
0,0,201.00,0,3,2,5.119,1459.00,12,0,0,0,0,697.8,3,0.9062,5.303304908,2.48490665,-0.098495247
0,0,254.90,0,4,2,32.74,1800.00,19,0,0,0,0,167.1,3,0.2903,5.540871311,2.944438979,-1.236840408
0,0,116.30,0,0,2,95.17,1937.00,16,0,0,0,0,1245,4,0.4396,4.75617306,2.772588722,-0.821890056
0,0,194.00,0,0,2,34.96,1846.00,15,0,0,0,0,289,4,0.5532,5.267858159,2.708050201,-0.592035679
0,0,200.00,0,0,2,8.868,1445.00,20,0,0,0,0,93.27,4,0.3646,5.298317367,2.995732274,-1.008954417
0,0,256.30,0,1,2,31.75,1357.00,20,0,0,0,0,272.4,4,0.4639,5.546348633,2.995732274,-0.768086267
0,0,278.70,0,0,2,19.96,1761.00,20,0,0,0,0,1055,5,0.6186,5.630135934,2.995732274,-0.480296419
0,0,248.10,0,1,2,239.8,1312.00,17,0,0,0,0,1938,5,0.7604,5.513831891,2.833213344,-0.273910668
0,0,399.80,0,2,2,18.67,1906.00,15,0,2388,0,0,1314,5,0.4891,5.990964422,2.708050201,-0.715188311
0,0,200.00,0,0,2,12.45,1368.00,17,0,0,0,0,1276,6,0.5618,5.298317367,2.833213344,-0.576609364
0,0,489.10,0,1,4,40.94,1316.00,6,0,0,0,0,170.8,4,0.4896,6.192566968,1.791759469,-0.714166548
0,1,100.00,0,0,1,8.77,1291.00,44,0,0,0,0,158.6,2,0.3368,4.605170186,3.784189634,-1.088265997
0,1,165.80,0,0,1,37.15,1384.00,29,0,0,0,0,1158,3,0.6809,5.110782243,3.36729583,-0.384339826
0,1,193.70,0,0,1,12.23,1443.00,41,0,0,0,0,102.8,3,0.3191,5.26631057,3.713572067,-1.142250746
0,1,100.00,0,1,1,9.563,1346.00,34,0,0,0,0,83.85,3,0.3696,4.605170186,3.526360525,-0.995333939
0,1,100.00,0,1,1,7.818,1383.00,40,0,0,0,0,650.7,3,0.4898,4.605170186,3.688879454,-0.713758134
0,1,170.60,0,4,1,15.15,1847.00,33,0,0,0,0,999.2,3,0.4255,5.139321635,3.496507561,-0.854490331
0,1,177.90,0,6,1,16.63,1952.00,40,0,0,0,0,400.1,3,0.3895,5.181221595,3.688879454,-0.942891414
0,1,100.00,0,0,1,34.98,1391.00,25,0,0,149,0,3124,4,0.883,4.605170186,3.218875825,-0.124430078
0,1,100.00,0,1,1,26.86,1323.00,27,0,697.8,0,0,1366,4,0.7303,4.605170186,3.295836866,-0.31429987
0,1,100.00,0,1,1,14.1,1424.00,42,0,0,0,0,160,4,0.2903,4.605170186,3.737669618,-1.236840408
0,1,124.50,0,1,1,22.42,1885.00,24,0,705.5,0,0,1032,4,0.6667,4.824305716,3.17805383,-0.405415109
0,1,30.89,0,2,1,1.768,1778.00,36,0,0,0,0,295.3,4,0.5604,3.430432507,3.583518938,-0.579104465
0,1,179.10,0,3,1,33.12,1865.00,37,0,0,0,0,896.4,4,0.4894,5.187944309,3.610917913,-0.714575128
0,1,81.33,0,4,1,1.692,1726.00,33,0,0,0,0,361.4,4,0.4731,4.398514952,3.496507561,-0.748448496
0,1,100.00,0,6,1,53.06,1381.00,25,0,0.1,2.669,0,2177,4,0.8646,4.605170186,3.218875825,-0.145488307
0,1,156.60,0,1,1,3.295,1905.00,31,0,0,0,0,352.7,5,0.3958,5.053694784,3.433987204,-0.926846246
0,1,159.50,0,2,1,18.46,1332.00,24,0,637.6,0,0,1204,5,0.6,5.072043922,3.17805383,-0.510825624
0,1,42.99,0,0,1,16.43,1892.00,35,0,2503,0,0,1795,6,0.6737,3.760967531,3.555348061,-0.394970371
0,1,138.70,0,1,1,4.371,1363.00,36,0,0,0,0,618,6,0.6162,4.932313327,3.583518938,-0.484183693
0,1,100.00,0,3,1,20,2027.00,26,0,0,0,0,2688,6,0.6923,4.605170186,3.258096538,-0.367735891
0,1,109.70,0,1,1,16.3,1364.00,27,0,305.9,0,0,1544,7,0.6979,4.697749367,3.295836866,-0.359679453
0,1,100.00,0,0,1,3.32,1478.00,27,0,0,0,0,744.6,9,0.6842,4.605170186,3.295836866,-0.379505006
0,1,100.00,0,2,1,22.78,1434.00,31,0,0,0,0,1592,11,0.7895,4.605170186,3.433987204,-0.236355445
0,1,200.00,0,0,2,18.87,1358.00,19,0,0,0,0,1119,2,0.6979,5.298317367,2.944438979,-0.359679453
0,1,215.40,0,3,2,36.35,1451.00,13,0,0,0,0,1141,3,0.6882,5.372496765,2.564949357,-0.373675786
0,1,344.80,0,4,2,12.29,1298.00,19,0,0,0,0,547.1,3,0.5625,5.842964539,2.944438979,-0.575364145
0,1,179.50,0,1,2,28.05,1356.00,21,0,0,0,0,526,4,0.6,5.190175208,3.044522438,-0.510825624
0,1,230.10,0,3,2,10.07,1403.00,19,0,0,0,0,334.4,4,0.4681,5.438513997,2.944438979,-0.759073331
0,1,320.90,0,1,2,15.82,1483.00,15,0,0,0,0,396.7,5,0.617,5.771129548,2.708050201,-0.482886255
0,1,185.80,0,1,2,9.982,1912.00,18,0,0,0,0,447.1,9,0.5368,5.224670826,2.890371758,-0.622129693
0,1,200.00,0,4,2,16.8,1899.00,16,0,808.6,0,0,573.2,9,0.4945,5.298317367,2.772588722,-0.704208128
0,2,97.00,0,1,1,2.586,1380.00,30,0,0,0,0,1348,2,0.6842,4.574710979,3.401197382,-0.379505006
0,2,128.40,0,0,1,18.96,1360.00,37,0,0,0,0,258.8,3,0.5319,4.855150391,3.610917913,-0.631299777
0,2,100.00,0,0,1,46.39,2076.00,39,0,0,0,0,342.4,3,0.3776,4.605170186,3.663561646,-0.973919845
0,2,198.00,0,0,1,11.37,1368.00,29,0,0,0,0,1475,3,0.7475,5.288267031,3.36729583,-0.291020974
0,2,119.30,0,2,1,5.824,1392.00,34,0,0,0,0,1307,3,0.5938,4.781641329,3.526360525,-0.521212717
0,2,100.00,0,0,1,142.1,1381.00,26,0,0,20.35,0,3144,4,0.8696,4.605170186,3.258096538,-0.139721943
0,2,100.00,0,0,1,1.319,1386.00,38,0,0,0,0,325.3,5,0.3438,4.605170186,3.63758616,-1.067695186
0,2,166.30,0,1,1,62.06,1333.00,26,0,0,0,0,1641,5,0.8163,5.113793386,3.258096538,-0.202973345
0,2,100.00,0,0,1,16.82,1393.00,31,0,366.4,0,0,1832,6,0.6837,4.605170186,3.433987204,-0.380236054
0,2,150.40,0,3,1,33.09,1913.00,20,0,1627,0,0,2903,6,0.8804,5.013298412,2.995732274,-0.127378929
0,2,36.62,0,1,1,6.437,1422.00,32,0,461.3,0,0,1459,7,0.7113,3.600594539,3.465735903,-0.340660997
0,2,100.00,0,1,1,279.4,1375.00,24,0,1356,55.66,0,1604,8,0.8696,4.605170186,3.17805383,-0.139721943
0,2,127.50,0,0,1,35.59,1768.00,28,0,1779,0,0,2784,10,0.7174,4.848116365,3.33220451,-0.332121714
0,2,199.90,0,1,1,0.7573,1370.00,25,0,197.2,0.8484,0,1515,11,0.8878,5.297817242,3.218875825,-0.119008787
0,2,200.00,0,2,2,21.31,1368.00,19,0,0,0,0,221,3,0.4211,5.298317367,2.944438979,-0.864884944
0,2,270.20,0,1,2,60.49,1331.00,15,0,0,0,0,1226,5,0.8222,5.599162426,2.708050201,-0.195771605
0,2,174.30,0,2,2,74.69,1761.00,15,0,746.7,0,0,2583,5,0.7128,5.160777953,2.708050201,-0.338554403
0,2,200.00,0,0,2,18.22,1479.00,13,0,0,0,0,813.5,6,0.8936,5.298317367,2.564949357,-0.112497031
0,2,258.80,0,1,2,4.198,1942.00,11,0,305.3,0,0,2674,10,0.9579,5.556055563,2.397895273,-0.043011891
0,2,266.00,0,0,3,34.91,1373.00,8,0,0,19.44,0,2424,3,0.956,5.583496309,2.079441542,-0.044997366
0,2,374.00,0,1,4,40.03,1404.00,4,0,0,0,0,2279,5,0.957,5.924255797,1.386294361,-0.043951888
0,2,408.90,0,1,5,44.71,1940.00,3,0,360.8,0,0,3008,6,0.9419,6.013470627,1.098612289,-0.059856167
0,3,100.00,0,0,1,4.859,1901.00,23,0,2633,0,0,615.8,3,0.8854,4.605170186,3.135494216,-0.121715759
0,3,94.94,0,1,1,3.768,1889.00,34,0,0,0,0,1232,4,0.5053,4.553245113,3.526360525,-0.682602967
0,3,206.00,0,1,1,25.85,1974.00,38,0,0,0,0,1196,4,0.4421,5.327876169,3.63758616,-0.816219178
0,3,320.40,0,2,2,37.23,1416.00,13,0,0,0,0,564,4,0.8105,5.769570215,2.564949357,-0.210103938
0,3,317.00,0,7,2,15.05,1339.00,14,0,835,0,0,1571,5,0.7629,5.758901774,2.63905733,-0.270628318
0,3,375.00,0,0,2,6.902,1788.00,11,0,0,0,0,3648,6,0.9462,5.926926026,2.397895273,-0.055301316
0,3,80.94,0,2,2,36.77,1340.00,16,0,0,0,0,1878,6,0.8247,4.393708139,2.772588722,-0.192735595
0,3,200.00,0,0,2,30.72,1415.00,13,0,0,0,0,2114,7,0.8925,5.298317367,2.564949357,-0.113728765
0,3,246.40,0,3,3,85.84,1432.00,9,0,145,0,0,1932,4,0.7917,5.506956232,2.197224577,-0.233572747
0,3,569.20,0,3,5,115,1301.00,4,0,0,0,0,2571,5,0.8152,6.344231866,1.386294361,-0.204321797
0,4,114.00,0,3,1,7.608,1427.00,21,0,0,0,0,2500,3,0.9892,4.736198448,3.044522438,-0.010858743
0,4,179.90,0,0,1,68.67,1442.00,23,0,1931,88.18,0,2851,5,0.9667,5.192401141,3.135494216,-0.03386707
0,4,213.30,0,3,1,12.54,1825.00,21,0,2590,0,0,3299,5,0.9149,5.362699625,3.044522438,-0.088940509
0,4,215.20,0,1,2,132.7,1853.00,12,0,9900,41.01,0,2195,6,0.9438,5.371567828,2.48490665,-0.057841
0,5,193.00,0,1,1,22.27,1385.00,29,0,0,0,0,1077,5,0.7979,5.262690189,3.36729583,-0.225772003
0,5,200.00,0,0,2,41.75,1348.00,11,0,0,0,0,3034,5,0.9368,5.298317367,2.397895273,-0.065285467
0,5,314.80,0,0,2,34.29,1904.00,14,0,0,0,0,2966,6,0.8125,5.751937517,2.63905733,-0.207639365
0,5,317.50,0,2,2,65.94,1361.00,14,0,0,0,0,3054,6,0.956,5.760477818,2.63905733,-0.044997366
0,5,236.50,0,3,2,74.49,1454.00,16,0,0,0,0,2754,6,0.9062,5.465948208,2.772588722,-0.098495247
0,5,202.00,0,1,2,15.14,1417.00,12,0,0,0,0,2006,12,0.989,5.308267697,2.48490665,-0.011060947
0,5,351.50,0,2,3,55.72,1375.00,8,0,0,69.95,0,2765,4,0.8804,5.862209711,2.079441542,-0.127378929
0,6,256.10,0,5,1,15.03,1764.00,21,0,1600,0,0,2269,7,0.9451,5.545567993,3.044522438,-0.056464537
0,6,158.40,0,11,2,195.2,1824.00,13,0,5925,0,0,3172,4,0.9579,5.065123479,2.564949357,-0.043011891
0,7,161.70,0,8,1,51.97,1936.00,22,0,0,0,0,4759,9,0.9667,5.085742767,3.091042453,-0.03386707
